approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,inReplyTo,articleID,sectionName,newDesk,articleWordCount,printPage,typeOfMaterial
1491058553,what a marvelous column on the dreaded trump curse among trumps advisers and administration capos dear gail    nunes paul ryan the wisconsin kegger who lost the slam dunk day one repeal and replacement of obamacare reince priebus a nice fellow but alas chief of staff at the white house who doesnt know youknowwhat from shinola chris christie  the orange trafficcones jersey guy whose gw bridgegate put paid to his candidacy the coal miners whose cutoff mountain tops have littered their beautiful appalachian valleys with detritus from stripmining  jeanine pirro whom trump recommended by tweet to his followers on faux news denouncing paul ryan and worse and sean spicer trumps unwitting alternative reality mouthpiece  his college nickname was one for the books russian news awaits do tell more dear gail about michael flynn  national security director for a couple of weeks now seeking immunity  whose son bruited about hillary clinton running a child porno ring in a pizzeria  we your readers and followers  are all like kids sick at home listening to 1950s radio serials soap operas waiting excitedly for the next episode  and what about president li jinping of the peoples republic of china who will be feted by the donald our 45th president this week at maralago trumps southern white house aka his palm beach versailles  we fear the dreaded trump curse,22004273.0,22004273,<br/>,comment,1491058446.0,1,False,0.0,nan,22004273,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3346/1964/cropped-33461964.jpg?0.37582302685856367,10.0,nan,0.0,nan,0,approved,1.0,0.0,1491058553,nan socolow,33461964,west palm beach fl,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057339,weve been dreaming of this since you and i were drinking out of a kegbrbrpaul idea man ryanbrbrhey mitch ive got an idea hold my beer and watch this,22003654.0,22003654,<br/>,comment,1491055260.0,1,False,0.0,nan,22003654,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24.0,nan,0.0,nan,0,approved,1.0,0.0,1491057339,terry malouf,55522723,boulder co,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,i disagree about sean spicer now he is rightly being ridiculed and caricatured as a buffoon a bully and a baldfaced liar but if he can last a year in this position he will be able to parlay that into a fortune one can almost see it in his face that he knows everything he is saying is complete claptrap and one waits for him to say gotchabrthe question in everyones mind is when a real crisis occurs are the grownups in the room including spicer going to act on behalf of he well being of the country or go down in history as enablers contributing to the downfall of the nation,22003650.0,22003650,<br/>,comment,1491055223.0,1,False,0.0,nan,22003650,https://graphics8.nytimes.com/images/apps/timespeople/none.png,17.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,brian davey,59846073,huntington ny,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,the circusfreak show has arrived in town  the biggest motley crew of misfits conartists thieves and charlatans washington has seen in a long time are now in charge  this bunch of miscreants has given bad a whole new meaning  lie steal or cheat this bunch will do whatever it takes to accommodate themselves at the expense of all others,22003645.0,22003645,<br/>,comment,1491055189.0,1,False,0.0,nan,22003645,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4350/7596/cropped-43507596.jpg,47.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,richard,43507596,texas,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,sean spicer is like a fire hydrant that is connected to the keystone pipeline instead of a water main,22003624.0,22003624,<br/>,comment,1491055075.0,1,False,0.0,nan,22003624,https://graphics8.nytimes.com/images/apps/timespeople/none.png,12.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,g w,48996807,new york,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,devin nunes  peter pettigrew,22003618.0,22003618,<br/>,comment,1491055046.0,1,False,0.0,nan,22003618,https://graphics8.nytimes.com/images/apps/timespeople/none.png,13.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,robert,70731025,ipswich mass,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,hey gail you forgot to include his dutiful followers who must go through such contortions to continue their support and blame anyone else but him  when things go wrong you gotta hand it to fox and bannons great big propaganda machine to keep them in line caveat i do worry about who is there to help these folks if they ever look up to see the emperor without his clothes dont worry about the emperor the huckster and his family will squeeze out every cent possible before the president show is cancelled,22003614.0,22003614,<br/>,comment,1491055019.0,1,False,0.0,nan,22003614,https://graphics8.nytimes.com/images/apps/timespeople/none.png,20.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,aj,65414787,ct,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,this article should have been titled trumps bit___s,22003591.0,22003591,<br/>,comment,1491054911.0,1,False,0.0,nan,22003591,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,dbl06,54866446,blanchard ok,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,i get the impression from people that the end of the world is preferable to a trump administration  that said late night talk shows are on a tear   at first it was hard to laugh about any of it now the hits on you tube from last nights shows goes into the millions the following day  ,22003578.0,22003578,<br/>,comment,1491054835.0,1,False,0.0,nan,22003578,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,carl99e,18171296,wilmington nc,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,when i was a young paralegal i worked for two senior partners both known to be legendarily difficult i could work for the one because i could tell his bluster and bombast and braggadocio  and yes rudeness  were derived from a deep seated sense of insecurity  and to make up for a total lack of confidence in himselfbrbri could not stand to work for the other because his lower key but much greater level of rudeness and dismissal and sarcasm and meanness and even cruelty derived from what i came to know what a deep seated and unshakeable conviction that he was a truly superior human being  more intelligent capable and competent than anyone else in any room he entered brbri see trump and spicer more in the first camp bannon and ryan firmly in the second with most of the fot in there with them using and putting up with the trumpspicer camp to achieve their nefarious endsbrbrthe ultimate masochists have met the ultimate sadists  and it is our administration,22003562.0,22003562,<br/>,comment,1491054750.0,1,False,0.0,nan,22003562,https://graphics8.nytimes.com/images/apps/timespeople/none.png,28.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,nancy parker,39620600,englewood fl,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,brilliant as usual,22003543.0,22003543,<br/>,comment,1491054656.0,1,False,0.0,nan,22003543,https://graphics8.nytimes.com/images/apps/timespeople/none.png,8.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,jhbev,471868,western nc,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,sean spicer reminds me of a man on death row where time is running out,22003429.0,22003429,<br/>,comment,1491054061.0,1,False,0.0,nan,22003429,https://graphics8.nytimes.com/images/apps/timespeople/none.png,7.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,eddie cameron,64552380,anarchist,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,unless you are a very serious fan of fox news you probably never heard of judge jeanine a talkshow host with a scary vocal rangebrbrmajor understatement  im not a very serious fan of fox news and no i had never heard of judge jeanine but of course she was impossible to miss on our tv machines brbras usual gail is right on the mark that voice conjures up alien invasion after listening to her for about 30 seconds i had to run upstairs and hide under my bed it almost made me wish the news would cut to a clip of our socalled president almost,22003405.0,22003405,<br/>,comment,1491053953.0,1,False,0.0,nan,22003405,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,help ive fallen and i cant get up,71192884,michigan,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,trump is the most thinskinned president in our whole history he is a bully who has not stopped lying his whole life whatever he says about any thing is a lie and distortion brbreverything obama didlaws to protect our planet for example trump is taking down via executive order did anyone vote for thatbrbrhe did not win the election but became president from a constitutional fluke trump idea is to do a deal with putin trump wants to seize the iraqi oil then europe has to purchase oil from russia goodbye latvia estonia lithuania and other eastern european countries to followbrbrtrump will be impeached 2018 congressional elections are going to be a bloodbath for both political parties brbra hrefhttpthegovernmentinexilecom titlehttpthegovernmentinexilecom target_blankhttpthegovernmentinexilecoma,22003354.0,22003354,<br/>,comment,1491053723.0,1,False,0.0,nan,22003354,http://graphics8.nytimes.com/images/apps/timespeople/none.png,6.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,michaelslevinson,64047414,st petersburg florida,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,you disappoint me gail no mention of ted yoho the florida congressman whose name first of all is yoho which would be one thing if he were japanese but he isnt and who second of all thinks republican congressman work for and answer to trump  that yoho,22003319.0,22003319,<br/>,comment,1491053509.0,1,False,0.0,nan,22003319,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,thomas hackett,30287252,austin tx,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,thanks gail i needed that,22003277.0,22003277,nan,comment,1491053290.0,1,False,0.0,nan,22003277,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,amy,25034625,ny,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057338,make america great again  you know back to the 1850s greatness and the knownothing party aka the american party remember them they were the antiimmigrant and anticatholic irish in particular party trumps update is antimuslim the republican party emerged from the whig party in the 1850s and are in the same shambles as the whigs were  prime for the knownothings that trump now represents to take over the republicans ahhh how history repeats itselfbrbra trump curse on all republicans and back to the greatness of america circa 1850sbrbrpoor flynn  it looks more like a firing squad to me,22003269.0,22003269,<br/>,comment,1491053254.0,1,False,0.0,nan,22003269,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3.0,nan,0.0,nan,0,approved,1.0,0.0,1491057338,pan,582307,nc,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057101,schadenfreude is not just a perky song from avenue q what exactly did these people think would happen when they boarded the trump train that a narcissistic pathological liar would make america great again that siding with a bully would protect them from his abuse that they would emerge from the train wreck unscathed its hard to feel any sympathy for any of them especially considering the damage they are doing to the country but schadenfreude that comes easily,22003217.0,22003217,<br/>,comment,1491053006.0,1,False,0.0,nan,22003217,https://graphics8.nytimes.com/images/apps/timespeople/none.png,17.0,nan,0.0,nan,0,approved,1.0,0.0,1491057101,kjb,57018857,hartford,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057096,i love those days when i go to bed relieved donald trump hasnt blown us all up by mistake and wake up happy to see gail collins has written about thanks gail you are my sanity,22003214.0,22003214,<br/>,comment,1491052983.0,1,False,0.0,nan,22003214,https://graphics8.nytimes.com/images/apps/timespeople/none.png,14.0,nan,0.0,nan,0,approved,1.0,0.0,1491057096,adele,60913453,rochester ny,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057075,mike pence hes trying to keep himself upright probably just waiting for everyone else to go down ,22003199.0,22003199,<br/>,comment,1491052908.0,1,False,0.0,nan,22003199,https://graphics8.nytimes.com/images/apps/timespeople/none.png,9.0,nan,1.0,nan,0,approved,1.0,0.0,1491057075,martha,73787789,massachusetts,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057071,you forgot kellyanne conway the just the alternative facts madam  her credibility is so low that nobody wants to see her on tv anymore  or how aboutbrrex tillerson who used to be somebody with a great reputation for competence and leadership  now he has the most meaningless job in the trump cabinetand he doesnt talk to anyone at the state department  hes just wandering around the world on a state jet threatening other countries and canceling conferences  and what about nikki haley  shes trumpeting the wh line about whats wrong with the un  what happened to the guts you had in sc over taking down the confederate flag over the capitol nikkibrsessions has already eviscerated his guts for the donald  as for spicerbrhes so busy cherrypicking and splitting hairs over the alternative facts that his reputation isnt an issue anymore  its gone girl,22003195.0,22003195,<br/>,comment,1491052887.0,1,False,0.0,nan,22003195,https://graphics8.nytimes.com/images/apps/timespeople/none.png,23.0,nan,0.0,nan,0,approved,1.0,0.0,1491057071,scz,60413296,indpls,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491057068,yeesh just reading about these people makes me want to wash my hands then open the windows,22003185.0,22003185,<br/>,comment,1491052854.0,1,False,0.0,nan,22003185,https://graphics8.nytimes.com/images/apps/timespeople/none.png,12.0,nan,0.0,nan,0,approved,1.0,0.0,1491057068,william wintheiser,68752314,minnesota,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491056972,the nunes obit leadbrilliant wit not to dismiss psychic powers ,22000725.0,22000725,nan,comment,1491018327.0,1,False,0.0,nan,22000725,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4628/386/cropped-4628386.jpg?0.5547341592609882,8.0,nan,0.0,nan,0,approved,1.0,0.0,1491056972,carmen,4628386,san francisco,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055050,i have no sympathy for spicy hes sold his integrity for a paycheck i am disgusted that my taxes pay for his silly press briefings,22003549.0,22003549,<br/>,comment,1491054689.0,1,False,0.0,nan,22003549,https://graphics8.nytimes.com/images/apps/timespeople/none.png,57.0,nan,0.0,nan,0,approved,1.0,0.0,1491055050,ej,46712113,stamford ct,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055050,re oh my god poor sean spicer you wouldnt wish this on anyonebrexcept on sean spicer,22003430.0,22003430,<br/>,comment,1491054064.0,1,False,0.0,nan,22003430,https://graphics8.nytimes.com/images/apps/timespeople/none.png,65.0,nan,1.0,nan,0,approved,1.0,0.0,1491055050,jk,66236029,pawtucket ri,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055046,regarding trumps eo regarding appalachian coal it proves one important point  republicans never aim at things that make a difference in a positive way for people  they aim to help businesses only  this admin is certainly only focused on business profit  that eo did nothing to help appalachia its people or its towns  it was nothing but a photo op  and it was one that was very quickly discovered to be transparent ,22003259.0,22003259,<br/>,comment,1491053209.0,1,False,0.0,nan,22003259,https://graphics8.nytimes.com/images/apps/timespeople/none.png,34.0,nan,0.0,nan,0,approved,1.0,0.0,1491055046,mark kendrick,70770938,palm springs,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055045,now accepting nominations for first trumpkin to turn on trump and tell all michael flynn having already done exactly that to obama after he fired him as head of the dia has the inside track ,22003305.0,22003305,<br/>,comment,1491053465.0,1,False,0.0,nan,22003305,https://graphics8.nytimes.com/images/apps/timespeople/none.png,21.0,nan,0.0,nan,0,approved,1.0,0.0,1491055045,sam,51663530,new jersey,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055044,would be interesting to know how much taxpayer money goes toward treating black lung disease ,22003550.0,22003550,<br/>,comment,1491054691.0,1,False,0.0,nan,22003550,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,nan,0.0,nan,0,approved,1.0,0.0,1491055074,jim,74363942,bethesda,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055044,thanks gail another good onebri look forward to your columns to help brighten up my new trumpworldbrat times people complain that you shouldnt be making jokes but the alternative is worse,22003402.0,22003402,<br/>,comment,1491053942.0,1,False,0.0,nan,22003402,https://graphics8.nytimes.com/images/apps/timespeople/none.png,19.0,nan,0.0,nan,0,approved,1.0,0.0,1491055044,quincy mass,72186157,pa,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055043,this is a funny column  but seriously folks there is a long long history of people dealing withassociating with trump who have come to regret it truly deeply regret it  people he had contracts with business people who worked for himwith him politicians especially in atlantic city people who live anyplace near him especially his golf resorts did those poor people in scotland ever get that spite wall taken down and just about everybody who went to trump university  people should start paying attention and stop believing the con  as my mother use to say its smart to learn from your mistakes its brilliant to learn from another persons mistake ,22003350.0,22003350,<br/>,comment,1491053700.0,1,False,0.0,nan,22003350,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,nan,0.0,nan,0,approved,1.0,0.0,1491055073,sjs,63582179,bridgeport ct,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055042,transcript of our socalled president at epa headquarters with coalcompany execs straddling himbrbrdjt gentlemen only i have good news and bad news for you the good news is youre getting your jobs back the bad news is were cutting your health care insurance to treat blacklung disease and cancers caused by coal miningbrbrsmiles all around,22003503.0,22003503,<br/>,comment,1491054484.0,1,False,0.0,nan,22003503,https://graphics8.nytimes.com/images/apps/timespeople/none.png,33.0,nan,0.0,nan,0,approved,1.0,0.0,1491055042,terry malouf,55522723,boulder co,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055008,vladimir putinbrbrthe unfortunate exkgb oligarch who cannot tell the difference between make my day and read my lips nonetheless managed to come off as ruthless as dirty harry,22003338.0,22003338,<br/>,comment,1491053591.0,1,False,0.0,nan,22003338,https://graphics8.nytimes.com/images/apps/timespeople/none.png,8.0,nan,0.0,nan,0,approved,1.0,0.0,1491055008,charles kaufmann,23854159,portland me,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491055006,let him who is without fouls throw out the first ballbrbra hrefhttpwwwendthemadnessnoworg titlewwwendthemadnessnoworg target_blankwwwendthemadnessnoworga,22003211.0,22003211,<br/>,comment,1491052976.0,1,False,0.0,nan,22003211,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4875/1578/cropped-48751578.jpg?0.5667593658002,4.0,nan,0.0,nan,0,approved,1.0,0.0,1491055006,john lebaron,48751578,ma,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491054992,yup  well said,22003313.0,22003313,<br/>,comment,1491053490.0,1,False,0.0,nan,22003313,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4.0,nan,0.0,nan,0,approved,1.0,0.0,1491054992,john,48751530,s cal,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491054950,the only benefit to trumps presidency and a republican congress is that all those who vociferously maintain that government should be run like a business are being proven wrong hopefully those involved and their defenders will be tainted and silenced for a long time by the backlash after this horrible experiment is concluded,22003555.0,22003555,<br/>,comment,1491054712.0,1,False,0.0,nan,22003555,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,nan,0.0,nan,0,approved,1.0,0.0,1491054984,gabe,55328019,dc,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491054950,gail has drawn an impressive list of trump university graduates ,22003525.0,22003525,<br/>,comment,1491054566.0,1,False,0.0,nan,22003525,https://graphics8.nytimes.com/images/apps/timespeople/none.png,14.0,nan,0.0,nan,1,approved,1.0,0.0,1491054950,nick adams,56296972,laurel ms,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491054950,on the varieties of ischemic experiences,22003184.0,22003184,nan,comment,1491052852.0,1,False,0.0,nan,22003184,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4.0,nan,0.0,nan,0,approved,1.0,0.0,1491054950,tim,60019975,glencoe il,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491054949,when will the american people wise up and say to congress and the senate lock him up,22003434.0,22003434,<br/>,comment,1491054085.0,1,False,0.0,nan,22003434,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7591/1032/cropped-75911032.jpg,27.0,nan,0.0,nan,0,approved,1.0,0.0,1491054949,silver bullet,75911032,warrenton va,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491054949,as einstein said the difference between stupidity and genius is genius has its limits its sad that when spicer said things are going to be more better it didnt happen maybe the unfolding comedy that tries to pass for press conferences is meant to amuse us certainly the trumpians are giving new meaning to irony that there are still core trump supporters may make churchills saying that the best argument against democracy is to have a five minute discussion with the average voter true ,22003311.0,22003311,<br/>,comment,1491053484.0,1,False,0.0,nan,22003311,https://graphics8.nytimes.com/images/apps/timespeople/none.png,14.0,nan,0.0,nan,0,approved,1.0,0.0,1491054949,paul,52438649,westbrook ct,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491054429,most of these sleaze balls didnt have any reputation to start with the real losers who almost unanimously are keeping a very low profileare they all in witness protection programs are people like mattis tillerson kelly cohn and mnuchin the latest executive order signing photo op on trade a big fat zero in fact which ended in trump stamping out of the room with the orders unsigned was a study in embarrassment poor old wilbur was wandering around disconnectedly the us starts for the first time to take on the surface characteristics of a banana republic there is enough inertia to keep the machine running for a long time but its not a pretty sight to see us so far demeaned by this now admitted fraudster,22003484.0,22003484,<br/>,comment,1491054405.0,1,False,0.0,nan,22003484,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4800/0580/cropped-48000580.jpg?0.8383151208239556,43.0,nan,0.0,nan,0,approved,1.0,1.0,1491054429,john,48000580,hartford,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491053169,there are plenty more to go gailbrbr1st about gov christie is it a coincident trump named him head of a commission on drug addiction when two of his associates are sentenced to the slammer too bad they wont be going to sing sing brbrback to the curse it is hard to say this list is a profile of stupidity or harbinger of things to come the smart ones stay in the background or a step ahead of the circular firing squad bannon the mercers the other trumps the list goes on and on conway may very well be plotting a comeback as we watch the slow motion train wreck plenty of deplorables to gobrbrthe coal miners are not the only cursed ones  really the whole nation is really cursed you and me included so this is no shadenfreude  24 million people would have lost health insurance in the next 10 years had it not been the case the freedom to die gang thought it wasnt draconian enough to their taste so we dodged the bullet  for now brbrsadly there are still people not learning from the ahca american hell care act if you like debacle i watched national news on tv last night and this couple blame this russian scandal on some sort of conspiracy to bring down trump without even the latest revelation the cybersecurity community most of them apolitical white hatters know the cozy and fancy bears well like the former fbi agent testified follow the dead russians brbrthis is scary stuff but the masses still bought the trump amp cos con,22003238.0,22003238,<br/>,comment,1491053119.0,1,False,0.0,nan,22003238,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7221/086/cropped-7221086.jpg?0.9674960863776505,48.0,nan,0.0,nan,0,approved,1.0,1.0,1491053169,bos,7221086,boston,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052910,remember when flynn kept yelling lock her up during the republican convention brremember when he said people who ask for immunity are usually guilty hehehehe,22003063.0,22003063,<br/>,comment,1491052279.0,1,False,0.0,nan,22003063,https://graphics8.nytimes.com/images/apps/timespeople/none.png,96.0,nan,1.0,nan,0,approved,1.0,0.0,1491052910,indyanna,66970654,carmel in,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052900,protest and resist every day in every way,22003159.0,22003159,<br/>,comment,1491052743.0,1,False,0.0,nan,22003159,https://graphics8.nytimes.com/images/apps/timespeople/none.png,43.0,nan,0.0,nan,0,approved,1.0,0.0,1491052900,michael richter,9549801,ridgefield ct,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052896,with the gag rule the coal order and the keystone pipeline trump has set the stage for more human injury and death than any other leader with world history  amazingand all done is less than 100 days,22003148.0,22003148,<br/>,comment,1491052693.0,1,False,0.0,nan,22003148,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1643/3920/cropped-16433920.jpg?0.4022270068526268,29.0,nan,0.0,nan,1,approved,1.0,0.0,1491052896,bravo david,16433920,new york city,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052896,it is going to be so fun to watch as nunes and trump bring down the obama administration for spying on political opponents i want to see how the wapo and nyt start covering this on page 32 while running front page stories on some rumor that nunes got into a fight with a poor kid in 4th grade,22003134.0,22003134,<br/>,comment,1491052622.0,1,False,0.0,nan,22003134,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2.0,nan,6.0,nan,0,approved,1.0,0.0,1491052896,tom,70168469,east coast,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052896,what about jefferson b sessions americas top cop who told some fake news of his own under oath,22003089.0,22003089,<br/>,comment,1491052379.0,1,False,0.0,nan,22003089,https://graphics8.nytimes.com/images/apps/timespeople/none.png,55.0,nan,0.0,nan,0,approved,1.0,0.0,1491052896,climate first,69396521,worcester ma,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052820,herherherherherthe mad woman of spoutsalot back at the dog in her belfry mode again and again and again lock her upbrbrwe need not drink a barrel to know her bilge,22002897.0,22002897,<br/>,comment,1491051402.0,1,False,0.0,nan,22002897,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6791/00/cropped-679100.jpg?19434423732099231583,3.0,nan,1.0,nan,1,approved,1.0,0.0,1491416585,lake woebegoner,679100,mn,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052819,but we are told by serious journalists that trump is a master a genius at controlling the media how his relentless attacks on the media have made false news the failing new york times cnn the washington post and other leading organizations bear bait for the altright gail must be living in an alternative universe,22001507.0,22001507,<br/>,comment,1491033735.0,1,False,0.0,nan,22001507,https://graphics8.nytimes.com/images/apps/timespeople/none.png,8.0,nan,0.0,nan,0,approved,1.0,0.0,1491052819,gem,35280216,dover ma,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052817,oh trump and the gop  they cant even screw it up right,22000351.0,22000351,<br/>,comment,1491014992.0,1,False,0.0,nan,22000351,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,nan,0.0,nan,0,approved,1.0,0.0,1491052854,kris,49710771,connecticut,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052816,ah hem and notice foreign leaders are not coming to the white house for tea and biscuits  angela japan britain  what happened to the invite to see the queen across the way toobrbrwho would want to be anywhere near our new russian comrade  hes done away with our allies  thanks donald a real gem  but only a gem for himself and the trump tribe,22001695.0,22001695,<br/>,comment,1491039694.0,1,False,0.0,nan,22001695,https://graphics8.nytimes.com/images/apps/timespeople/none.png,19.0,nan,0.0,nan,0,approved,1.0,0.0,1491052816,mima,51905269,heartsny,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052815,with his angelic smile dimples and all ryan comes off like an altar boy attempting to ensure his place in heaven  unfortunately for america this couldnt be further from the truth  as for all the others gail summed them up rather well  they are nothing more than parasites hell bent on pilfering from the poor and enriching the billionaire class  one can only hope their recent failures are the beginning of their political demise  if pope francis were an american i doubt very seriously that he would ever vote for any one of them whose interests are disenfranchising the poor and middle class in favor of power and greed,22003016.0,22003016,<br/>,comment,1491052043.0,1,False,0.0,nan,22003016,https://graphics8.nytimes.com/images/apps/timespeople/none.png,15.0,nan,0.0,nan,0,approved,1.0,0.0,1491052815,diane kropelnitski,44487663,grand blanc mi,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052613,lock him up,22000176.0,22000176,<br/>,comment,1491013616.0,1,False,0.0,nan,22000176,https://graphics8.nytimes.com/images/apps/timespeople/none.png,17.0,nan,0.0,nan,0,approved,1.0,0.0,1491052613,ca,14706867,nyc,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
1491052607,what about americas sweetheart kellyanne thankfully little miss perkys usefulness has run its course in the eyes of the supreme leader,22002858.0,22002858,<br/>,comment,1491051135.0,1,False,0.0,nan,22002858,https://graphics8.nytimes.com/images/apps/timespeople/none.png,18.0,nan,0.0,nan,0,approved,1.0,0.0,1491052607,rick,63543308,manhattan,nan,nan,0,58def3237c459f24986d7c84,unknown,oped,823.0,23,oped
